seed,sample,cluster,PC1,PC2
151,4,0,3.9924812809675383,-6.906145510414662
110,1,0,6.111470670561677,3.5737677641090317
134,4,0,2.1025667248933453,-8.633940234255913
110,0,0,4.94171623801906,1.053401017660402
39,0,0,6.189990539335653,2.720154150093008
113,0,0,4.971441816202061,3.2112570793135404
27,3,1,-38.75873380959897,1.2312353436145749
114,3,0,5.85846998450092,3.891293923604843
204,0,0,5.367898769128464,-0.4431372680895115
160,4,0,5.0190875460161735,-1.698809914104847
246,1,0,5.487007252123411,3.0407008426201836
77,0,0,5.3677604029226655,3.1460978803418977
79,0,0,1.8237094812651151,-5.787651054032977
187,1,0,5.11840809889945,3.2756535752840454
12,0,0,4.778808624117865,2.9216565929074756
108,3,0,4.889182916353178,1.592653533939024
156,0,0,6.054245126963997,3.373532034322909
202,3,0,5.310254158953907,3.7169175365207523
158,1,0,5.3789438384372446,1.9374212210745883
96,1,0,5.600273344083255,3.3553815928570967
105,4,0,6.161734371241373,0.11039279167862474
119,0,0,3.8178397463210954,-7.562620557610807
88,4,0,5.658365593904269,1.7643645525097145
70,3,0,4.750288282412133,1.240082992730455
188,1,0,4.712356941036709,3.150849216741665
66,2,0,4.900646964108699,2.414155545661914
133,0,0,3.9242718104471868,3.125970640396764
188,0,0,5.101842785224879,1.4843952642762412
182,2,0,5.463253518071001,3.520434222549637
77,3,0,5.068271813793748,0.8729109035394441
223,1,0,6.1882743254657155,1.679658975719497
38,4,0,5.661050866527095,0.7201900716545022
171,0,0,5.568729073770284,1.9548441243212358
144,4,0,5.116639874062084,3.112125763028228
247,2,0,5.583206014094849,1.5432702741523414
225,1,0,5.128066829659387,3.461095855122034
140,0,0,6.092830333139528,3.760706478850338
167,0,0,5.901085587373143,1.1544601401756078
159,0,0,5.28033178985972,3.46586160709079
11,2,0,5.845437368942434,4.141173978650703
152,1,0,6.423861176140611,3.6299379611825167
57,1,0,2.3489121821320005,-8.308930524423893
65,3,0,4.986081265334161,0.7643586959143271
21,2,0,5.016309984727078,3.3637117569114605
108,2,0,5.51428057333611,3.6944213996972093
90,0,0,5.573258106347533,-0.2376568037795226
87,4,0,5.855492259646975,3.6698333069219817
148,4,0,5.662621609873235,3.8570305872702124
238,3,0,5.43843010200868,3.4098866614917784
153,3,0,6.315685540186791,2.196476366131988
16,3,0,5.672224867577455,3.3171490785141327
30,4,0,5.308131289921495,1.323046119078601
138,1,1,-38.90240211482909,1.3363222608440883
133,4,0,5.276403298686204,3.267848469967435
7,3,0,5.481803634308549,3.2063256296355336
244,0,0,5.694111731104489,3.512231899765802
43,2,0,5.124823434174512,1.0536180189512947
42,2,0,5.667693309370376,1.5146465568038578
135,3,0,5.442941449264192,2.2047228042222673
211,4,0,5.592083882550529,1.6148096028470236
30,3,0,2.1947852262440217,-3.3697604654311317
43,0,0,5.179074026621055,1.9651164655246651
33,3,0,-0.20240579007256326,-5.843650884780673
12,4,0,4.734572575522727,1.1095908410754065
48,1,0,2.891460062405339,-8.200836955051036
123,0,1,-38.45908121693388,-0.4094934141053426
88,3,0,2.2606199831810883,-8.55253422751511
155,0,0,5.5397193031189165,3.900529735286842
36,0,0,5.722856199584979,3.7427129541225286
234,0,0,6.181062087988846,3.4076090643182924
69,3,0,2.3519962035456228,-7.682746598271076
110,2,0,6.312506413828204,3.4222842037863104
246,2,0,4.523971332129415,1.3533556729516016
51,2,1,-39.31954286290111,1.4030578232848512
202,2,0,5.31629374071244,3.643387449748674
37,2,0,5.557679355837853,1.6112128487777284
8,3,0,4.782159546324702,3.3935311446496836
15,2,0,1.4177973202606373,-6.457070298609125
187,0,0,5.428357789581937,3.2736952715258
234,2,0,6.217122384915463,3.1451427130168206
82,1,0,5.797087403810265,3.5958387012994906
78,2,1,-38.34675461167875,2.5427376412304725
210,2,0,2.7718805868126224,-0.40658896347947604
102,1,0,5.0214619329483465,2.6422754316403294
108,4,0,5.449583811314663,3.0581897259444215
206,1,0,2.027187979640815,-9.405607910177526
137,1,0,2.510331775993993,-5.455152452586945
35,3,0,5.658155373227568,3.5251071650703816
230,0,0,4.993928240928752,-0.718079535949021
93,3,0,4.387785700955181,2.5934558499641986
114,4,0,2.6641653097156572,-1.7629923418988287
43,4,0,5.182760800226549,3.857954218505233
128,0,0,3.0388312594934277,2.2907761093868393
203,0,0,6.588715314280205,1.7359733361966605
243,0,0,5.320768231312693,3.8291786591687464
31,1,0,4.780023795684495,0.5479628265819789
134,0,0,6.062199560008587,1.8014968088095378
33,2,0,5.323845330032005,3.725856861764076
189,0,0,5.511293021881276,3.2241251581224333
213,4,0,5.718336304244022,3.9173539183151234
92,3,0,5.595664377465543,1.8757134169665863
165,4,0,5.02341238637792,3.812337769426241
145,3,0,6.155591342649873,3.57089040423484
152,4,0,5.0189461503171335,-0.27229283232637613
19,2,0,5.743960016462314,3.5724805522007523
170,3,0,5.379007843019698,3.2761109256694128
27,4,1,-38.80631322669874,1.0249306398788112
60,3,0,5.931431213391292,3.7761512889486344
18,4,0,5.0183617184879115,1.6044390720247512
40,1,0,5.359769688648315,1.6275748146630973
108,1,0,5.9789705198053875,2.9784137314726324
192,4,0,5.753039575909209,1.8265417518607998
127,1,0,4.9776064736440535,-1.1059414697470156
40,0,0,5.580712464222792,3.4775956859650536
174,2,0,6.034534110572227,1.4456444934240598
124,3,0,3.8335959928185934,-10.736521286655137
192,0,0,5.022981273003352,3.2480476618043737
211,0,0,5.068608979803077,3.112896893304016
111,2,0,6.053076267073725,3.792598275331857
50,3,0,5.872940907543176,3.9142316535419384
167,2,0,5.982962689555278,3.6597156386195415
79,2,0,4.475004961957567,3.020348805716275
83,4,0,5.849600709048141,3.672006508087337
8,0,0,3.836794742277354,0.41316681862839
145,4,0,5.178867129585231,1.440137715989185
48,3,0,6.245011799066456,1.1713171657124593
160,0,0,5.190150344049553,2.787896223403423
207,2,0,5.242134262859464,1.4501445084355251
109,1,0,5.79625880884875,-0.4872529487688477
145,0,0,5.555699752833797,3.199164995361514
233,4,0,5.8211966141049665,0.7612283809570871
170,0,0,2.9239543983297214,-6.416100933543042
3,4,0,5.386374230160361,2.327972565370177
156,2,0,5.439725144351849,3.501449731640918
45,3,0,5.848269121820232,-0.9765291164701398
193,4,0,5.473057461058784,3.1876392620793057
86,1,0,1.6177368204588598,-6.579283118301925
41,0,0,6.087070201874465,3.256462329286189
250,1,0,6.020221971523668,0.29300506555306766
128,2,0,5.9500934903076,1.69863999990137
210,0,0,1.7588097526582045,-4.2076006934706935
239,2,1,-38.64537572645153,2.864416232523038
144,0,0,5.083867777111464,3.6240618781373324
51,1,1,-39.84782658346468,1.4926989327157056
59,1,0,5.674668284091842,1.5202084712052173
144,1,0,5.210324767757973,3.484589531798595
18,2,0,6.529893300369505,0.7353211115809763
217,1,0,5.573637581432688,0.8336598552753518
114,0,0,2.1724339990421444,-4.6709242430510045
96,4,0,4.6546088919375315,2.8790889386437755
202,4,0,4.9735803071062215,3.3170099719390844
249,4,0,4.7142787990299615,3.122265540492786
173,2,0,5.293382859149325,3.0067605337461263
213,1,0,6.172095277022088,1.7089196787127905
148,2,0,5.081024142298909,1.2801956799515277
84,2,0,5.470622625868258,3.3597477520304126
143,0,0,5.895581981658582,2.781878590330915
181,1,0,0.09562405539959991,-5.5152721418201445
25,3,0,5.1894144724942315,-0.5567250963653039
220,0,0,0.7432000720041083,-4.5981521667989345
7,2,0,5.736974205143041,3.9375186651303236
95,1,0,5.220228334145336,2.8547301878176485
138,0,1,-37.93987796823671,3.141245612821065
22,0,0,5.398590296133268,3.313744380550546
250,4,0,2.272635301875544,-1.7785784445704285
60,1,0,2.4370229664261758,-7.396111896037932
57,3,0,5.669572784485819,3.1338105486163133
135,1,0,5.923984631757216,1.6865116507465654
1,3,0,5.137483390863371,3.7054931056172866
190,0,0,5.325708291782625,1.5162244476854998
51,4,1,-38.78932422963794,-0.3775338053078722
242,1,0,5.322853378168774,1.5957134510130104
129,2,0,4.533633589220203,0.9520115308769622
176,2,0,5.522512045913708,1.4664860433495812
150,1,0,5.883678698090043,3.551656777510794
128,4,0,5.554876172919158,3.6024993865586876
121,3,0,5.737524602436295,1.5643369532079388
72,0,0,5.609604979624096,2.011939554410795
131,0,0,5.239886275612946,1.555050455596254
100,2,0,4.744538033132464,3.420384958507919
144,2,0,2.061766841797445,-7.0027910479561
175,2,0,4.77181419060376,2.5148072191857094
63,3,0,6.110574193796108,3.460980400706293
224,1,0,1.6835300466317218,-7.7793318407637635
43,3,0,5.406143940228123,3.7451905784746935
147,1,0,4.733894915453167,0.8851759356316289
14,2,0,5.314298867118166,2.8834300185675383
167,3,0,5.992180373316059,1.9764617076163487
25,4,0,5.248389011549497,3.1520182267795986
16,4,0,4.86639863459224,3.4707203842682928
117,4,0,5.366009234561416,2.678373029724628
47,4,0,4.365004456691046,-8.256367065481447
174,4,0,3.445302081238911,-6.8518738129747705
249,3,0,5.479906138311588,3.9500157248772974
17,4,0,5.271808436764523,3.5243849724440928
1,2,0,5.050861826664639,3.8644432493379424
185,4,0,4.871560862174535,3.0592404592252773
228,4,0,4.998461573084304,1.8741682164656897
62,0,0,6.108906278621302,3.3607326898591494
75,0,0,5.414409631055515,3.2264139977447464
185,1,0,5.704376172100117,3.3430650180261847
4,4,0,4.700678942018617,2.3832618181844127
169,1,0,4.914971414104423,3.91885415717263
102,2,0,4.756493038248181,0.7711013467938559
64,1,0,6.0602187752489725,2.109792541829221
216,0,0,5.36904088794876,1.399532155032932
196,3,0,5.959240485493513,3.5664330001756257
16,0,0,5.6190812742674545,3.6275358942221154
105,2,0,6.047576020144062,0.9977619376755479
157,1,0,5.041607295713034,2.8613926049086067
192,1,0,5.452927102435347,1.4771090807258465
236,0,0,-1.156948025537491,-5.586966524420898
55,3,0,3.1477513562001342,-3.5932061738320025
155,3,0,3.845114713203828,-3.0352632235320165
248,1,0,1.6478392939436115,-5.8453243185001496
196,0,0,5.407768972869962,3.7192885536239935
176,1,0,5.163914912231449,2.637988833282224
138,3,1,-38.624446248368095,-0.28422547533589126
234,3,0,5.2308684781017885,3.2284920296727826
236,1,0,5.2586708359372,3.8461864796967378
49,1,0,4.811170060564671,0.2656827301977087
17,3,0,5.567575555903647,3.7264337245684236
249,1,0,5.032846725915664,1.6537088929383392
100,1,0,5.544354650631519,3.460895525636131
27,2,1,-39.17166681269493,0.9038909334013099
99,1,0,6.118884626210548,-0.13828614553071292
245,1,0,5.285696021761887,2.8729986264819116
241,3,0,5.062194626425125,0.2947710243636318
172,0,0,1.9285481787367205,-1.7001246815499478
203,1,0,4.01422619556489,0.392648373002384
141,3,0,2.1684856241536545,-5.370999017702638
165,1,0,5.229917655946501,0.7737214215626816
181,0,0,5.236529542814884,0.6279783073897356
10,1,0,5.451582836095684,2.061420469637785
127,3,0,5.652997859253763,3.1422019750818895
240,2,0,0.03530611414799803,-7.61377611264297
173,0,0,5.933238404267949,3.4714061865039287
73,4,0,2.9079386770205993,-9.090837582925731
93,0,0,5.522578575407049,3.692017209296183
131,2,0,5.892784527768966,1.3819693043813286
124,2,0,2.903169941210807,-9.21606114954755
208,1,0,3.485341710227268,-1.113707533986981
40,2,0,5.8440235146379065,3.110340035050494
179,3,0,4.3826441546683865,3.4074257136225854
45,1,0,2.776104254877391,1.5096590472305191
64,3,0,4.583560061038358,2.39288524007852
118,4,0,5.718570101844558,0.8048623345054549
11,0,0,5.643320691077305,3.423376774823763
136,2,0,5.299068521006395,3.2670067396184774
137,0,0,5.532847420279651,3.359209805310587
202,1,0,2.201262487909409,-9.676876663287103
188,3,0,5.476367597278077,3.371494902773029
67,1,0,3.912235091487226,3.3775247046157415
5,0,0,1.9664215996606313,-5.719122317679778
246,3,0,5.454012065473195,3.4980147923856455
218,3,0,6.484996744269576,3.7194861839464743
154,1,0,6.1374022276540545,3.6939413245076276
160,1,0,5.1046528124949955,3.5688141317509596
235,1,0,4.505503520104461,2.868713116231781
61,2,0,3.589256245656194,-6.809164967361571
137,2,0,5.677838576094962,3.701025259299926
158,0,0,5.374377543510057,3.3654904947309814
23,1,0,4.923316992372716,3.1337675255400925
124,4,0,5.417554741201008,1.347860342175236
189,4,0,6.280028826891881,4.103810916309214
158,2,0,5.152157768726349,3.2275250991743576
199,1,0,5.921551048676915,3.4496296097555326
209,0,1,-39.36756357069545,1.5102085886616023
182,1,0,6.029682012048551,3.5419583643378463
194,4,0,5.5452373636349055,3.3191706854136425
229,0,0,5.730547224716135,3.3928785587166943
3,2,0,5.9616856841498596,3.261752802605276
87,2,0,5.401188608323025,1.3105112759807236
222,4,1,-38.53437601845601,1.6537077123175843
134,3,0,5.028524196967475,3.391844103485127
201,4,0,5.4204854477320765,3.561723836884855
95,0,0,5.345196912940485,1.3187453541037086
206,0,0,2.0115444858186184,-9.311150395726731
224,2,0,3.780858928511502,2.163342020653876
154,3,0,5.662244996132,3.2588620163609106
70,1,0,4.9291925432874635,3.8122307282887755
1,4,0,6.029242249277823,2.1138915676860353
209,2,1,-38.64091044488682,-0.5276699848540912
15,4,0,5.426582823141631,1.1363061368490144
163,0,0,1.8860296474750617,-9.709165024888266
223,3,0,5.462330390979742,3.602418551735256
173,4,0,3.6095410958806715,-9.204642816787901
30,0,0,5.422066867812588,1.4834772264773441
2,3,0,4.676958906918895,1.4937272144703735
209,1,1,-39.27309474908378,1.34185777565086
169,3,0,4.494432521327252,-0.057967620399835516
44,3,0,6.305111392233339,3.971106389994244
24,2,0,5.726423181892933,1.7861826983892082
108,0,0,3.1623765588564225,-10.16621946495573
85,3,0,6.355447059035799,2.5107235689603473
132,0,0,4.824730789586258,3.326652953861112
175,1,0,1.177838064542065,-9.464944653788663
112,4,0,5.443549016971452,1.2634855090790729
119,1,0,1.7959641151335393,-4.763172838741772
107,2,0,5.535194182262701,3.184063922691121
200,1,0,3.674203850283116,-0.5803150474377574
69,0,0,6.2838393071027285,2.92342203973036
206,2,0,5.777807929786295,3.490949067198039
101,4,0,5.422579178061842,3.300875631400978
195,4,0,5.5285769117943,3.586988380266097
176,0,0,4.915675675310673,3.546399895421504
83,1,0,5.867943712775342,3.500664628158599
99,0,0,6.544688396459054,3.4141219749375287
156,1,0,5.830493263222571,1.497403584923181
116,3,1,-39.26540423203813,1.198801229872475
222,1,1,-37.91917956375408,3.100653383865398
81,0,0,5.815875841000364,3.677903933414948
143,2,0,4.994673843157913,-0.009663144640010318
117,2,0,5.261481347237531,3.174821748406237
246,0,0,5.1232872057228125,1.9103613929140462
215,2,0,5.1051643764806265,3.428118944687399
149,3,1,-38.579221525179015,3.046936396505015
183,0,0,2.213071809395772,-9.256064692298787
174,0,0,5.838409852063815,1.6721253901924895
125,4,0,5.116702755605479,3.152852712376343
188,2,0,4.0527812876882,2.021806026166122
218,1,0,5.314853848468767,3.3461711177340336
61,1,0,4.533802285612291,3.6216436599067525
23,2,0,4.8868340690798915,3.1393521295507507
227,3,0,5.597471437643848,3.1435196480157725
208,0,0,3.261559069320127,-5.250954566514335
227,0,0,5.667987687332215,1.9192339313439981
81,2,0,5.614168837129456,0.8119682481041873
171,2,0,5.5374238342357005,1.8608483886741896
223,0,0,5.462438884092369,3.121155809386547
68,1,0,2.617690177651182,-7.290104689881579
145,2,0,4.876873051600177,3.642074600944609
18,1,0,0.5434987116380046,-8.017323244020675
244,2,0,6.306749406255359,3.928898881701604
122,4,0,4.598796163629015,1.2560465465900086
85,4,0,5.206188285105599,1.9993386581574144
58,0,0,5.7661395398749535,1.7892014726528758
47,1,0,5.439523545835436,3.3701152378523447
156,4,0,5.0726207459181385,2.878119087687358
19,4,0,3.009527520117038,-1.5505771353996478
194,2,0,6.310561187427359,3.462855416640728
43,1,0,5.095636622866822,3.287122811612246
89,4,0,5.077240283942329,3.483697319145469
67,2,0,6.10130703753178,3.6004536374791605
34,3,0,5.0841508371948905,2.7321899286465836
69,2,0,5.702674739544713,3.6525109051703173
161,3,0,5.533381777216973,2.346144740297901
118,3,0,4.441075872802035,0.5867119406033047
161,0,0,6.228508088409794,2.1462042991563783
197,3,0,5.448476458252275,-0.3907728307622986
199,2,0,4.981006226985047,0.9789542504946436
140,3,0,5.858975466852931,1.3453192433246468
143,4,0,6.145038340338908,3.465384141602485
28,1,0,5.22241288356189,3.0778062095374343
172,4,0,5.40693538078802,1.831901079397694
124,0,0,5.689707761603258,1.8900015166937092
13,1,0,5.931819408292608,3.378658404743206
157,4,0,1.3377781246025306,-8.67936671561602
82,4,0,2.610577636577624,-1.0937057887019253
77,2,0,5.887020015974289,3.7274635017033724
216,1,0,0.9718716548040517,-10.636879819154581
2,0,0,5.790258361474968,2.0006030253347094
26,1,0,5.908523532768415,3.5515475647016634
91,4,0,1.7980557750654187,-5.653170316779587
245,4,0,5.327249025680239,3.294269132481265
213,3,0,5.118665143730083,2.7291035190889694
163,3,0,5.11037155618387,3.115950906141466
139,0,0,5.646266735549284,3.389810629058083
84,4,0,5.816241354156905,3.08774442185461
217,2,0,5.84063046867229,3.626500944567203
128,3,0,2.769670064074092,-2.8002504478144687
2,2,0,5.843639577752564,3.4957249135454207
232,4,0,5.300944287609558,1.1440545358225078
149,0,0,0.16779241399724973,-5.186927527115689
214,2,0,5.614403186189484,0.46324548164428686
121,4,0,4.290582656693812,1.668252741577581
109,4,0,5.517904151444734,1.582630442676479
228,2,0,5.922170006921825,3.8122355887785098
25,0,0,3.183935417370366,-8.124671218663305
26,2,0,5.813378951767932,1.4401440700585098
155,2,0,5.949117595826306,1.2741405384436286
103,0,0,4.184195606559192,3.222338405943365
121,1,0,2.399534114089379,-5.6796791369052855
238,4,0,5.339965361439077,3.539856915618616
61,0,0,5.250501471637875,2.8567114022076203
65,4,0,5.669669788218834,3.2309766207313193
220,3,0,4.835443989974592,0.2969232137090078
141,2,0,0.1511094753122822,-6.139001191862901
235,0,1,-39.31705767393493,2.758275398619207
