seed,sample,cluster,PC1,PC2
88,3,0,-34.559588774945176,0.30960128097781575
63,2,0,-34.838481073461296,0.5358232189156666
182,2,0,-34.610634756925094,0.23291293751850153
89,0,0,-34.5256185200066,0.5185451808513705
159,3,0,-35.13870789730092,-0.028389322622118972
214,4,0,-34.22868676006095,-0.23898485774612085
55,4,1,29.029493335577033,3.4311573252667698
101,1,0,-34.587704018441165,0.08190688344836744
195,0,0,-35.46899281681401,0.4381391925252795
102,3,0,-34.6342031717283,1.0683852525244033
14,4,0,-34.30932447434561,0.5331056329290961
125,0,0,-34.45906331072798,-0.037935895234455806
115,4,0,-34.5030709407682,0.2999630950995042
97,3,0,-35.11556971705617,0.31374832197246844
194,1,0,-35.198442944067516,0.15879783468136888
236,4,0,-35.5816894640671,0.12432040241144714
98,0,0,-34.329232430602715,-0.5573243394208572
191,2,0,-34.993744247400095,0.07335400249954237
134,1,0,-33.937811588997,0.0005044497719126986
205,4,0,-35.05740357091775,0.4589117794526262
219,1,0,-35.270626625201515,0.1347874945814431
88,0,0,-34.315561288445075,0.7862759005885016
226,3,0,-33.872505853885656,0.00046847622471968996
227,4,0,-34.07358085061547,0.2618228726311505
44,2,0,-34.498857143748914,-0.13649921512237065
126,3,0,-34.37436901640195,-0.011089546409481309
38,1,0,-35.5191373399949,0.7040179662194892
250,4,0,-35.07600093073893,-0.16030450388829492
9,3,0,-35.1106022380967,0.17982993471823278
1,2,0,-32.941519180376694,0.78583458302128
171,4,0,-34.79381865174098,0.018839712578400794
206,2,0,-35.019617217377466,-0.1280572985680139
144,3,0,-33.93147498762683,-0.34488172106470705
20,3,0,-35.58381083646409,0.6319648724199651
232,3,0,-34.044237249699215,-0.018711515388616304
223,3,1,30.157305900955247,3.1169373045942064
172,1,0,-34.826048706507876,0.6653783918986285
243,2,0,-35.15087550642774,0.12735302031767634
90,1,0,-34.73728738902322,0.027524846980128494
50,0,0,-34.780930794019596,0.24183399386494617
242,2,0,-33.86027790516052,-0.5532919972867176
239,0,0,-34.13658193006153,0.41526296077873703
123,4,0,-35.213453534192986,-0.27947933971712624
161,2,0,-35.2238655885626,-0.060253100205223065
95,0,0,-34.367812579959555,0.23344742608181662
80,3,0,-34.90955097502952,0.19714418212300597
105,0,1,28.176634395619505,3.1107402962565707
198,0,0,-33.39365344606441,0.07371000785172876
194,2,0,-35.28135690897517,0.48456056897275596
69,3,0,-34.408109920304305,0.3189322829608311
47,3,0,-34.859211124875635,0.6121833006524455
202,2,0,-34.005762114077136,0.15972847764151746
68,3,0,-35.08807464751222,-0.18922251933688466
154,0,0,-35.50611845918512,-0.01810723129206771
106,1,0,-34.27263361584832,-0.558745383185277
10,4,0,-34.10082347548862,0.3879090370111994
166,2,1,28.35274690278908,3.2642526931468843
131,0,0,-34.596049916420746,-0.165775537815438
199,3,0,-34.975033178398995,-0.062005262687143986
88,1,0,-34.97694261053162,0.7575697885442808
115,3,0,-34.481315201127316,0.03141247167713276
164,3,0,-33.88591494228463,0.4288064312229539
139,2,0,-35.45334213168087,0.29816746153121876
165,1,0,-34.75449088797729,0.30773254299779446
189,2,0,-34.89547731385579,0.7019469047447019
194,4,0,-35.52760936037725,0.8013338342495946
240,2,0,-33.930279765708555,0.4148266496626327
69,0,0,-35.25371423268111,0.8256850507451522
