seed,sample,cluster,PC1,PC2
198,0,0,6.301620911217298,-3.1742130412170897
97,1,0,5.6919864840096785,-4.5013406720235025
79,0,0,6.386124043711435,-5.13016040550796
223,2,0,5.873609260730159,-4.879784517176607
243,3,0,5.598784518028757,-5.201772206291751
142,0,0,5.90855793033563,-4.716666206443594
79,3,0,5.200268459435462,-5.143638249540064
13,0,0,6.340187326814462,-3.921852344445692
203,3,0,6.3687405208509045,-4.728500287363723
40,1,0,5.214503217794194,-5.193170976435837
103,0,0,5.321120018992581,-4.5240119096501346
207,2,1,-5.160445469250167,6.450823928824893
223,1,0,5.385411939400974,-3.9446538271914426
40,4,0,6.847264494946842,-4.218430027201147
171,1,0,5.329548958480401,-4.561865937692848
174,0,0,5.143977940442586,-4.161629583621497
22,1,0,5.269526577017631,-4.845626835668749
174,4,0,5.496892059173857,-4.895358674427751
54,0,0,5.875983412562436,-3.7191721230971573
195,3,0,5.916185076974754,-4.895697416801519
62,4,0,6.494066295846028,-3.8841866009336696
170,3,0,5.81871103850026,-4.979310559544965
13,4,0,6.107241293770044,-5.072666883582424
177,4,0,6.310785697978284,-5.097765995936055
195,0,0,5.736063391582818,-4.996486124564789
157,1,0,5.363515824754072,-4.935182947942569
115,0,0,6.228709606300589,-4.915322963518832
236,4,0,4.096116106198265,-4.525242233333082
250,0,0,5.642113463953457,-5.1768204917884635
68,2,0,5.518490892442771,-4.717825616481698
229,3,0,6.654056683180919,-4.328218256349089
177,1,0,6.617839796817333,-4.8096313187424435
92,1,0,6.622760436274433,-3.71466755535136
172,0,0,6.155175723844534,-4.190184120228115
122,2,0,6.969383845917307,-3.832451871371367
180,1,0,7.125840495407144,-3.8988892371419523
205,2,0,6.800606472907663,-4.155906899949034
104,3,0,5.635609078139999,-4.785927343637688
137,0,0,5.813426107511392,-4.255800346921599
250,3,1,-8.275228021647866,7.614304404398404
246,4,0,5.704861539417478,-4.778401740388474
172,4,0,6.28063217071631,-3.597673127435243
80,0,0,6.629077498555578,-4.351484849065729
66,4,0,7.258037299852684,-4.184772866802799
122,4,0,5.872391374304193,-3.956522296118031
219,4,0,4.8935462345281024,-4.8637878178116285
163,0,1,-5.5829427696619,7.070263879140369
181,4,0,6.094273661111878,-4.905224264361122
49,2,0,6.225056483507552,-3.8962318424450983
144,3,0,6.751827518797702,-4.208035798131637
228,0,0,7.432515343795612,-3.9759170913482516
79,2,0,6.345211458960142,-4.802474011922726
150,3,0,6.337621963343812,-4.425701114928904
170,4,0,4.770129413338078,-4.319300265272457
80,3,0,6.334261963357604,-4.030380108282609
204,0,0,6.085096565532643,-3.963094381220548
211,1,0,6.130660267699709,-5.0942771218578775
54,2,0,5.8004879861673215,-4.046487273868502
200,2,0,6.066634796366825,-4.072949848427384
245,3,1,-6.5259095772374405,8.165985583602795
145,1,0,6.048043198061284,-4.467877801379713
144,4,0,5.8703912390310276,-4.42495231900827
97,2,0,5.688236114809788,-5.044618660752421
139,0,0,5.685335826544953,-4.487057836429019
238,4,0,5.162935648449759,-5.228498194405189
38,4,0,5.224401199135533,-4.841943104691091
28,4,0,5.5694434439673115,-4.852714783800353
84,4,0,6.142963895793409,-4.192068427965934
185,0,0,5.863920002615963,-4.699979886662241
75,4,0,5.887208209898884,-4.684424065599356
126,0,1,-5.719731777191071,7.727173313595433
238,2,0,5.209385686412945,-5.116684773430336
42,3,0,6.322979976719299,-4.322920872564923
98,4,0,5.353272303212294,-4.444731182987484
200,3,0,5.946209549736683,-5.563956607982
113,0,0,5.7253913944508135,-5.222545462028208
88,3,0,5.125877574201274,-4.476328052829308
